,Date,Contributor,Zip,Amount,Recipient,Record Type Description,Source Description
1216,2/28/2017,"Epker, Mark",2026.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/28/17 Deposit Report
1217,2/28/2017,"Henken, Richard",1776.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/28/17 Deposit Report
1218,2/28/2017,"Maley, Adrienne",1945.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/28/17 Deposit Report
1219,2/28/2017,"Sullivan, John",1867.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/28/17 Deposit Report
1220,3/9/2017,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,3/9/17 Deposit Report
1221,3/9/2017,"Rosen, Andrew",1950.0,$350.00,Greater Boston Real Estate Board PAC,Individual,3/9/17 Deposit Report
1222,3/22/2017,"O'neill, John",2186.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/22/17 Deposit Report
1223,3/29/2017,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,3/29/17 Deposit Report
1224,3/29/2017,"Martocchia, Amleto",2472.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/29/17 Deposit Report
1225,3/31/2017,"Hamblin, Eileen",2176.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/31/17 Deposit Report
1226,4/7/2017,"Heffernan, Deborah",2476.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/7/17 Deposit Report
1227,4/11/2017,"Parsekian, Robert",2493.0,$150.00,Greater Boston Real Estate Board PAC,Individual,4/11/17 Deposit Report
1228,4/12/2017,"Ruzzo, Robert",2176.0,$150.00,Greater Boston Real Estate Board PAC,Individual,4/12/17 Deposit Report
1229,4/17/2017,Aggregated Unitemized Receipts,,$100.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,4/17/17 Deposit Report
1230,4/28/2017,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,4/28/17 Deposit Report
1231,4/28/2017,"Blount, Kristin",2138.0,$250.00,Greater Boston Real Estate Board PAC,Individual,4/28/17 Deposit Report
1232,4/28/2017,"Bora, Lynn",2045.0,$250.00,Greater Boston Real Estate Board PAC,Individual,4/28/17 Deposit Report
1233,4/28/2017,"Dermody, William",2494.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/28/17 Deposit Report
1234,4/28/2017,"Noyes, David",1760.0,$150.00,Greater Boston Real Estate Board PAC,Individual,4/28/17 Deposit Report
1235,4/28/2017,"Ranco, John",2130.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/28/17 Deposit Report
1236,5/5/2017,"Karoff, John",2186.0,$150.00,Greater Boston Real Estate Board PAC,Individual,5/5/17 Deposit Report
1237,5/5/2017,"MacDonald, Jesse",2129.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/5/17 Deposit Report
1238,5/5/2017,"Roloff, Melody",1801.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/5/17 Deposit Report
1239,5/10/2017,"Major, James",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,5/10/17 Deposit Report
1240,5/12/2017,"Dempsey, Bryan",2360.0,$150.00,Greater Boston Real Estate Board PAC,Individual,5/12/17 Deposit Report
1241,5/24/2017,"Natalizio, Paul",1730.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/24/17 Deposit Report
1242,5/30/2017,"Roach, John",2025.0,$100.00,Greater Boston Real Estate Board PAC,Individual,5/30/17 Deposit Report
1243,6/15/2017,"Gell, Jason",2210.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/15/17 Deposit Report
1244,6/15/2017,"Triglione, Mark",1876.0,$150.00,Greater Boston Real Estate Board PAC,Individual,6/15/17 Deposit Report
1245,6/15/2017,"Wilk, Jared",2493.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/15/17 Deposit Report
1246,6/20/2017,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,6/20/17 Deposit Report
1247,6/20/2017,"Lockberg, Gail",2482.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/20/17 Deposit Report
1248,6/23/2017,"Vander Stoep, Neda",2129.0,$250.00,Greater Boston Real Estate Board PAC,Individual,6/23/17 Deposit Report
1249,7/26/2017,"Fish- Will, Karen",2493.0,$250.00,Greater Boston Real Estate Board PAC,Individual,7/26/17 Deposit Report
1250,8/3/2017,"Chodat, Carolyn",2053.0,$50.00,Greater Boston Real Estate Board PAC,Individual,8/3/17 Deposit Report
1251,8/16/2017,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,8/16/17 Deposit Report
1252,8/16/2017,"DiMella, Michael",2116.0,$500.00,Greater Boston Real Estate Board PAC,Individual,8/16/17 Deposit Report
1253,8/16/2017,"Hofstetter, Gary",2210.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/16/17 Deposit Report
1254,8/22/2017,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,8/22/17 Deposit Report
1255,8/22/2017,"Truong, Tom",1772.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/22/17 Deposit Report
1256,8/22/2017,"Urbanek, Janis",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/22/17 Deposit Report
1257,8/25/2017,"O'grady, Norman",2472.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/25/17 Deposit Report
1258,8/29/2017,Aggregated Unitemized Receipts,,$100.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,8/29/17 Deposit Report
1259,8/29/2017,"Gnazzo, Andrew",1773.0,$250.00,Greater Boston Real Estate Board PAC,Individual,8/29/17 Deposit Report
1260,8/29/2017,"Wilson, Ryan",2472.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/29/17 Deposit Report
1261,8/31/2017,"Bergquist, Stig",2192.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/31/17 Deposit Report
1262,8/31/2017,"Brackenridge, Alec",2116.0,$500.00,Greater Boston Real Estate Board PAC,Individual,8/31/17 Deposit Report
1263,8/31/2017,"Desmond, Rory",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/31/17 Deposit Report
1264,8/31/2017,"Duncan, Julie",1852.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/31/17 Deposit Report
1265,8/31/2017,"George, Alan",60091.0,$500.00,Greater Boston Real Estate Board PAC,Individual,8/31/17 Deposit Report
1266,8/31/2017,"Keefe, Patrick",2130.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/31/17 Deposit Report
1267,8/31/2017,"Leviness, John",3811.0,$250.00,Greater Boston Real Estate Board PAC,Individual,8/31/17 Deposit Report
1268,9/1/2017,"Katz, Jonathan",2445.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/1/17 Deposit Report
1269,9/1/2017,"Missaghian, Shahan",2130.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/1/17 Deposit Report
1270,9/1/2017,"Movsessian, Todd",2452.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/1/17 Deposit Report
1271,9/1/2017,"Rogers, Gary",2452.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/1/17 Deposit Report
1272,9/1/2017,"Yorkis, Paul ",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/1/17 Deposit Report
1273,9/8/2017,Aggregated Unitemized Receipts,,$25.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,9/8/17 Deposit Report
1274,9/12/2017,Aggregated Unitemized Receipts,,$150.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,9/12/17 Deposit Report
1275,9/12/2017,"Cadigan, Laurie",2110.0,$500.00,Greater Boston Real Estate Board PAC,Individual,9/12/17 Deposit Report
1276,9/12/2017,"Egan, Daniel",2142.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/12/17 Deposit Report
1277,9/12/2017,"Neithercut, David",60611.0,$500.00,Greater Boston Real Estate Board PAC,Individual,9/12/17 Deposit Report
1278,9/13/2017,"Fontana, Carol",2180.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/13/17 Deposit Report
1279,9/18/2017,"Given, Annette",2215.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/18/17 Deposit Report
1280,9/18/2017,"Ye, Jessica",2481.0,$150.00,Greater Boston Real Estate Board PAC,Individual,9/18/17 Deposit Report
1281,9/21/2017,"McCarthy, David",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/21/17 Deposit Report
1282,9/27/2017,"Clarke, Erika",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,9/27/17 Deposit Report
1283,9/27/2017,"Parrell, Mark",60305.0,$500.00,Greater Boston Real Estate Board PAC,Individual,9/27/17 Deposit Report
1284,9/27/2017,"Santini, Jacqueline",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/27/17 Deposit Report
1285,9/27/2017,"Tierce, Amy",2468.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/27/17 Deposit Report
1286,10/12/2017,"Herald, Natalie",2139.0,$100.00,Greater Boston Real Estate Board PAC,Individual,10/12/17 Deposit Report
1287,10/19/2017,"Moses, Judith",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/19/17 Deposit Report
1288,10/19/2017,"Urbanek, Janis",2021.0,$75.00,Greater Boston Real Estate Board PAC,Individual,10/19/17 Deposit Report
1289,10/26/2017,"Beal, Richard",2043.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/26/17 Deposit Report
1290,10/26/2017,"Tisei, Richard",1880.0,$200.00,Greater Boston Real Estate Board PAC,Individual,10/26/17 Deposit Report
1291,11/6/2017,"Mathewson, Sarah",2465.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/6/17 Deposit Report
1292,11/15/2017,"Stewart, Mark",2026.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/15/17 Deposit Report
1293,11/17/2017,"Higgins, Diane",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,11/17/17 Deposit Report
1294,11/17/2017,"Lamacchia, Anthony",2472.0,$100.00,Greater Boston Real Estate Board PAC,Individual,11/17/17 Deposit Report
1295,11/17/2017,"Schutt, Joseph",2118.0,$250.00,Greater Boston Real Estate Board PAC,Individual,11/17/17 Deposit Report
1296,12/5/2017,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,12/5/17 Deposit Report
1297,12/5/2017,"Fleet, Melanie",2453.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/5/17 Deposit Report
1298,12/12/2017,"Arienti, Christopher",2038.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/12/17 Deposit Report
1299,12/12/2017,"Confalone, Dino",2184.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/12/17 Deposit Report
1300,12/12/2017,"Koller, Suzanne",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/12/17 Deposit Report
1301,12/12/2017,"Rideout, Larry",1801.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/12/17 Deposit Report
1302,12/12/2017,"Tighe, Jeanette",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/12/17 Deposit Report
1303,1/8/2018,"Spurr, John",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/8/18 Deposit Report
1304,1/19/2018,"Ayoub, Paul",2110.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/19/18 Deposit Report
1305,1/24/2018,Aggregated Unitemized Receipts,,$25.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,1/24/18 Deposit Report
1306,1/24/2018,"Evans, Peter",2332.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/24/18 Deposit Report
1307,1/24/2018,"Maley, Adrienne",1945.0,$200.00,Greater Boston Real Estate Board PAC,Individual,1/24/18 Deposit Report
1308,1/24/2018,"Natalizio, Paul",1730.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/24/18 Deposit Report
1309,1/24/2018,"Wessling, Stephen",2186.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/24/18 Deposit Report
1310,1/26/2018,"Rao, Christopher",2054.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/26/18 Deposit Report
1311,1/29/2018,Aggregated Unitemized Receipts,,$100.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,1/29/18 Deposit Report
1312,1/29/2018,"DiMella, Michael",2116.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/29/18 Deposit Report
1313,1/29/2018,"Drucker, Laurie",2703.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/29/18 Deposit Report
1314,1/29/2018,"Moore, Judith",2420.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/29/18 Deposit Report
1315,1/29/2018,"Rosen, Andrew",1950.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/29/18 Deposit Report
1316,2/7/2018,Aggregated Unitemized Receipts,,$100.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,2/7/18 Deposit Report
1317,2/7/2018,"Jakubowski, Paul",2493.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/7/18 Deposit Report
1318,2/7/2018,"O'neill Goff, Lauren",2108.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/7/18 Deposit Report
1319,2/9/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,2/9/18 Deposit Report
1320,2/9/2018,"Brockelman, Peter",1541.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/9/18 Deposit Report
1321,2/9/2018,"D'Amato, Travis",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/9/18 Deposit Report
1322,2/9/2018,"Dermody, William",2494.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/9/18 Deposit Report
1323,2/9/2018,"Piper, Claudia",1915.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/9/18 Deposit Report
1324,2/12/2018,"Bora, Lynn",2045.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/12/18 Deposit Report
1325,2/16/2018,"Dempsey, Bryan",2360.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2/16/18 Deposit Report
1326,2/16/2018,"Major, James",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/16/18 Deposit Report
1327,2/16/2018,"Paton, Lauren",2460.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/16/18 Deposit Report
1328,2/16/2018,"Roloff, Melody",1801.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/16/18 Deposit Report
1329,2/16/2018,"Subber, Adam",1770.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/16/18 Deposit Report
1330,2/16/2018,"Triglione, Mark",2180.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/16/18 Deposit Report
1331,2/26/2018,"Wentworth, Clayton",1826.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/26/18 Deposit Report
1332,3/2/2018,"Comeau, Thomas",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/2/18 Deposit Report
1333,3/2/2018,"Ferreira, Jordanna",2210.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/2/18 Deposit Report
1334,3/6/2018,Aggregated Unitemized Receipts,,$100.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,3/6/18 Deposit Report
1335,3/6/2018,"Conley, John",1880.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/6/18 Deposit Report
1336,3/6/2018,"McPhee, Joseph",1532.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/6/18 Deposit Report
1337,3/8/2018,"Franco, Kathleen",2720.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/8/18 Deposit Report
1338,3/8/2018,"Hajjar, Charles",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/8/18 Deposit Report
1339,3/8/2018,"Leviness, John",3811.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/8/18 Deposit Report
1340,3/15/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,3/15/18 Deposit Report
1341,3/15/2018,"Epker, Mark",2026.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/15/18 Deposit Report
1342,3/15/2018,"Fish- Will, Karen",2493.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/15/18 Deposit Report
1343,3/15/2018,"Parsekian, Robert",2493.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/15/18 Deposit Report
1344,3/21/2018,Aggregated Unitemized Receipts,,$100.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,3/21/18 Deposit Report
1345,3/21/2018,"Bush, Amy",1810.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/21/18 Deposit Report
1346,3/21/2018,"Piltch, Richard ",2492.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/21/18 Deposit Report
1347,3/21/2018,"Roach, John",2025.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/21/18 Deposit Report
1348,3/28/2018,"Herald, Natalie",2139.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/28/18 Deposit Report
1349,4/4/2018,"Krems, Kenneth",2462.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/4/18 Deposit Report
1350,4/9/2018,"Levenson, Norman",2215.0,$500.00,Greater Boston Real Estate Board PAC,Individual,4/9/18 Deposit Report
1351,4/10/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,4/10/18 Deposit Report
1352,4/10/2018,"Brown, Kate",2072.0,$250.00,Greater Boston Real Estate Board PAC,Individual,4/10/18 Deposit Report
1353,4/20/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,4/20/18 Deposit Report
1354,5/9/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,5/9/18 Deposit Report
1355,5/11/2018,"Lewis, Peter",2026.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/11/18 Deposit Report
1356,5/11/2018,"Sorkin, Steven",2128.0,$100.00,Greater Boston Real Estate Board PAC,Individual,5/11/18 Deposit Report
1357,6/8/2018,"Cadigan, Laurie",2110.0,$500.00,Greater Boston Real Estate Board PAC,Individual,6/8/18 Deposit Report
1358,6/8/2018,"Gell, Jason",2210.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/8/18 Deposit Report
1359,6/8/2018,"McCarty, David",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/8/18 Deposit Report
1360,6/11/2018,"Presti, Marie",2180.0,$500.00,Greater Boston Real Estate Board PAC,Individual,6/11/18 Deposit Report
1361,6/11/2018,Rosenberg Committee,2137.0,$500.00,Greater Boston Real Estate Board PAC,Committee,6/11/18 Deposit Report
1362,6/11/2018,"Vander Stoep, Neda",2129.0,$500.00,Greater Boston Real Estate Board PAC,Individual,6/11/18 Deposit Report
1363,7/18/2018,"Riordan, William",1748.0,$250.00,Greater Boston Real Estate Board PAC,Individual,7/18/18 Deposit Report
1364,7/27/2018,"Clarke, Erika",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,7/27/18 Deposit Report
1365,8/16/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,8/16/18 Deposit Report
1366,8/20/2018,"Martocchia, Amleto",2472.0,$500.00,Greater Boston Real Estate Board PAC,Individual,8/20/18 Deposit Report
1367,8/22/2018,"O'neill, David",1864.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/22/18 Deposit Report
1368,8/22/2018,"Palumbo-hanson, Laura",2138.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/22/18 Deposit Report
1369,8/27/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,8/27/18 Deposit Report
1370,8/27/2018,"Hofstetter, Gary",2210.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/27/18 Deposit Report
1371,8/29/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,8/29/18 Deposit Report
1372,8/29/2018,"Henken, Richard",1776.0,$500.00,Greater Boston Real Estate Board PAC,Individual,8/29/18 Deposit Report
1373,8/31/2018,"Egan, Daniel",2142.0,$250.00,Greater Boston Real Estate Board PAC,Individual,8/31/18 Deposit Report
